0,1,2,3,4,5
"CL 34 7 35, SOACHA",4.580467157514273,-74.19703655220339,9,4.5634318,-74.1868799
"CL 34 7 99, SOACHA",4.579536572248044,-74.19658340058795,9,4.5634318,-74.1868799
"CL 34 7 ESTE 35, BOGOTÁ, D.C.",4.621572921369488,-74.06752042612823,9,,
"CL 34 77 20, MEDELLÍN",6.240690018162454,-75.59799004141148,9,6.2344058,-75.5705629
"CL 34 78 27, MEDELLÍN",6.240610012896639,-75.59872002135903,9,6.2344058,-75.5705629
"CL 34 78A 77, MEDELLÍN",6.240661855380579,-75.59955686431638,9,6.2344058,-75.5705629
"CL 34 7F 121, RIOHACHA",11.528643970560902,-72.91173622909912,9,11.5303324,-72.8951184
"CL 34 8 18, VALLEDUPAR",10.474185351704067,-73.27590313978835,9,10.4570754,-73.2303813
"CL 34 8 38, VILLAVICENCIO",4.145781267231773,-73.608454334803,9,4.147403,-73.635763
"CL 34 81 A 33, MEDELLÍN",6.241159991473495,-75.60417999308751,9,6.2475733,-75.6298182
"CL 34 82 33, MEDELLÍN",6.241270003952678,-75.60483000967876,9,6.2475733,-75.6298182
"CL 34 82 B 7, MEDELLÍN",6.241439988949082,-75.60569996740935,9,6.2344058,-75.5705629
"CL 34 83C 25, MEDELLÍN",6.241840015278129,-75.60762000996974,9,,
"CL 34 85 C 48, MEDELLÍN",6.242395390638493,-75.61046000414639,9,,
"CL 34 86 30, CALI",3.3788776412420005,-76.52212295588251,9,3.4541774,-76.5119559
"CL 34 86 A 41, MEDELLÍN",6.242450008281722,-75.61228998732395,9,6.2425116,-75.6123271
"CL 34 86A 67, MEDELLÍN",6.242513051755302,-75.61242972781766,9,,
"CL 34 9 124, BARRANQUILLA",10.972543310647382,-74.7722325200886,9,10.9812257,-74.7781002
"CL 34 9 A 88, SOGAMOSO",5.733237996146987,-72.91349538828426,9,,
"CL 34 94 143, CALI",3.373996196684342,-76.5220058995147,9,,
"CL 34 94 39, CALI",3.3739234618797935,-76.52241440848736,9,3.4541774,-76.5119559
"CL 34 96 79, CALI",3.372603509791245,-76.52251958648137,9,3.4541774,-76.5119559
"CL 34 98 04, MEDELLÍN",6.243969982603545,-75.62082997319327,9,6.2344058,-75.5705629
"CL 34 98 B 35, CALI",3.368478066772166,-76.52255420818865,9,,
"CL 34 98B 35, CALI",3.368478066772166,-76.52255420818865,9,,
